id,date,airport_code,airport_name,airport_province,location,region,latitude,longitude,incident_type,reportable_incident,incident_country,serious_incident,damage,total_injured,total_uninjured,aircraft_id,aircraft_type,aircraft_model,aircraft_make,organization,operator_type,operation_type,destination_airport_code,destination_airport_name,departure_airport_code,departure_airport_name
154994,2021-08-03 21:25:00,YSJ,SAINT JOHN,NEW BRUNSWICK,SAINT JOHN,ATLANTIC,45.3954,68.1731,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,Yes,NONE,0,54,33613,AEROPLANE,CL-600-2B19 (CRJ 200),BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YSJ,SAINT JOHN,YUL,Pierre Elliott Trudeau Intl
154993,2021-08-09 09:10:00,EN9,YELLOWKNIFE,NORTHWEST TERRITORIES,YELLOWKNIFE,WESTERN,62.46305555555556,114.44027777777777,SLUNG LOAD RELEASED (xii),INCIDENT REPORTABLE,CANADA,No,NONE,0,1,132368,HELICOPTER,AS 350 B3,AEROSPATIALE,CANADIAN HELICOPTERS LIMITED,COMMERCIAL,HELISLINGING,EN9,YELLOWKNIFE,EN9,YELLOWKNIFE
154992,2021-08-10 15:34:00,PX8,SAULT STE. MARIE,ONTARIO,SAULT STE. MARIE,ONTARIO,46.50882222,84.10963056,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,1,0,132369,ADVANCED ULTRALIGHT,CHALLENGER II,QUAD CITY ULTRALIGHT AIRCRAFT,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,PX8,SAULT STE. MARIE,PX8,SAULT STE. MARIE
154988,2021-08-04 23:35:00,YUL,Pierre Elliott Trudeau Intl,QUEBEC,Montreal,QUEBEC,45.47055555555556,73.74083333333333,COLLISION (x),INCIDENT REPORTABLE,CANADA,No,MINOR,0,85,132361,AEROPLANE,737 MAX 8,BOEING,FLAIR AIRLINES,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YUL,Pierre Elliott Trudeau Intl
154983,2021-08-06 06:55:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.19472222,123.18388889,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,96,132359,AEROPLANE,737 MAX 8,BOEING,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YYC,Calgary Intl
154982,2021-08-05 18:00:00,YXS,PRINCE GEORGE,BRITISH COLUMBIA,PRINCE GEORGE,PACIFIC,53.88416666666666,122.6775,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,Yes,NONE,0,1,132358,HELICOPTER,AS 350 B3,AEROSPATIALE,CANADIAN HELICOPTERS LIMITED,COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,YXS,PRINCE GEORGE,YXS,PRINCE GEORGE
154978,2021-08-07 16:15:00,EX3,WETASKIWIN REGIONAL,ALBERTA,WETASKIWIN,WESTERN,52.965,113.41111111,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,DESTROYED,1,0,132360,ADVANCED ULTRALIGHT,SEAREY,PROGRESSIVE AERODYNE,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,EX3,WETASKIWIN REGIONAL,EX3,WETASKIWIN REGIONAL
154976,2021-07-26 19:28:00,ZBB,BOUNDARY BAY,BRITISH COLUMBIA,VANCOUVER,PACIFIC,49.07416667,123.0075,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,87708,AEROPLANE,152,CESSNA,PACIFIC FLYING CLUB,COMMERCIAL,TRAINING,ZBB,BOUNDARY BAY,ZBB,BOUNDARY BAY
154975,2021-08-06 09:34:00,NB7,MOOSONEE,ONTARIO,MOOSONEE,ONTARIO,51.29194444,80.60833333,RUNWAY EXCURSION (v),INCIDENT REPORTABLE,CANADA,Yes,MINOR,0,9,88330,AEROPLANE,100,BEECH,THUNDER AIRLINES,COMMERCIAL,AIR TRANSPORT,NB7,MOOSONEE,YTS,Timmins (Victor M. Power)
154974,2021-07-16 19:45:00,YHD,DRYDEN REGIONAL,ONTARIO,DRYDEN,CENTRAL,49.83333333,92.75,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,49089,AEROPLANE,CL-215-1A10 (CL-215),CANADAIR,GOUVERNEMENT DU QUEBEC,STATE,FIRE FIGHTING / FIRE MANAGEMENT,YQD,THE PAS,YHD,DRYDEN REGIONAL
154973,2021-08-04 16:30:00,BBC,(CAMPBELL ISLAND),BRITISH COLUMBIA,BELLA BELLA,PACIFIC,52.97433056,128.92434167,DEPRESSURIZATION (vii),INCIDENT REPORTABLE,CANADA,No,NONE,0,46,129448,AEROPLANE,DHC-8-400,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YPR,PRINCE RUPERT
154969,2021-08-04 17:10:00,NR6,CARLETON PLACE,ONTARIO,CARLETON PLACE,ONTARIO,46.50882222,84.10963056,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,132356,ADVANCED ULTRALIGHT,CHALLENGER II,QUAD CITY ULTRALIGHT AIRCRAFT,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,NR6,CARLETON PLACE,NR6,CARLETON PLACE
154968,2021-08-01 13:15:00,CQ3,DEBERT,NOVA SCOTIA,DEBERT,ATLANTIC,45.41916667,63.46138889,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,132355,AEROPLANE,152,CESSNA,TRURO FLYING CLUB,COMMERCIAL,TRAINING,CQ3,DEBERT,CQ3,DEBERT
154966,2021-07-30 10:18:00,YYJ,Victoria Intl,BRITISH COLUMBIA,Victoria,PACIFIC,48.64722222,123.42583333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,MINOR,0,3,132353,AEROPLANE,560XL,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YAZ,TOFINO/LONG BEACH,YYJ,Victoria Intl
154965,2021-08-02 14:41:00,YXX,ABBOTSFORD,BRITISH COLUMBIA,ABBOTSFORD,PACIFIC,49.02527778,122.36,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,132351,AEROPLANE,PA-34-200T,PIPER,ISLAND COASTAL AVIATION INC.,COMMERCIAL,EXPERIMENTAL/TEST,AJ8,PITT MEADOWS,AJ8,PITT MEADOWS
154964,2021-07-31 18:15:00,YEG,Edmonton Intl,ALBERTA,Edmonton,WESTERN,53.31,113.57944444444443,UNABLE TO PERFORM (vi),INCIDENT REPORTABLE,CANADA,No,NONE,0,62,130970,AEROPLANE,CL-600-2D24 (CRJ 900),BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YEG,Edmonton Intl
154961,2021-07-30 04:25:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.791111111111114,71.39333333333335,DIFFICULT TO CONTROL (iv),INCIDENT REPORTABLE,CANADA,Yes,NONE,0,4,90935,AEROPLANE,CL-600-2B16,BOMBARDIER,Gouvernement du Quebec - Service Aerien Gouvernemental,STATE,AIR AMBULANCE/ EMERGENCY MEDICAL,YBC,BAIE-COMEAU,YQB,Jean Lesage Intl
154959,2021-07-30 20:34:00,JM9,KENORA,ONTARIO,KENORA,CENTRAL,50.36944444,94.54638889,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,DESTROYED,0,1,132347,HELICOPTER,212,BELL HELICOPTER,Vortex Helicopters Inc,COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,JM9,KENORA,JM9,KENORA
154955,2021-07-25 19:40:00,YYF,PENTICTON,BRITISH COLUMBIA,PENTICTON,PACIFIC,49.41,119.48416667,SLUNG LOAD RELEASED (xii),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,132345,HELICOPTER,S-61N,SIKORSKY,CANADIAN HELICOPTERS LIMITED,COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,YYF,PENTICTON,YYF,PENTICTON
154954,2021-07-28 09:20:00,AH7,KAMLOOPS,BRITISH COLUMBIA,KAMLOOPS,PACIFIC,50.75126111,120.65244167,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,1,0,132354,AEROPLANE,185 F,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,AH7,KAMLOOPS,AH7,KAMLOOPS
154947,2021-07-22 22:52:00,YHM,HAMILTON,ONTARIO,HAMILTON,ONTARIO,43.17361111,79.935,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,MINOR,0,3,41325,AEROPLANE,LANCASTER MK X,AVRO,CANADIAN WARPLANE HERITAGE,PRIVATE,TRAINING,YHM,HAMILTON,YHM,HAMILTON
154946,2021-07-23 22:30:00,YKZ,Buttonville Municipal,ONTARIO,Toronto,ONTARIO,43.86083333,79.36861111,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,DESTROYED,0,2,101713,ADVANCED ULTRALIGHT,ZENAIR 601 CH,ZENAIR,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YKZ,Buttonville Municipal,YEE,MIDLAND/HURONIA
154941,2021-07-26 16:37:00,YGL,LA GRANDE RIVIÈRE,QUEBEC,LA GRANDE RIVIÈRE,QUEBEC,53.625277777777775,77.70416666666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,42060,AEROPLANE,B100,BEECH,MAX AVIATION,COMMERCIAL,AIR TRANSPORT,YGL,LA GRANDE RIVIÈRE,YHU,St-Hubert
154937,2021-07-21 03:45:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,50.03333333,113.6,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,132339,AEROPLANE,767-200,BOEING,CARGOJET AIRWAYS LTD.,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YWG,James Armstrong Richardson Intl
154934,2021-07-25 06:59:00,YFD,BRANTFORD,ONTARIO,BRANTFORD,ONTARIO,43.1325,80.34138889,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,DESTROYED,1,0,132335,HELICOPTER,R44,ROBINSON HELICOPTER,APEX HELICOPTERS,COMMERCIAL,APPLICATION,YFD,BRANTFORD,YFD,BRANTFORD
154931,2021-07-24 14:56:00,YMW,MANIWAKI,QUEBEC,MANIWAKI,QUEBEC,46.43638889,77.18611111,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,No,SUBSTANTIAL,1,0,132332,AEROPLANE,150M,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YND,OTTAWA/GATINEAU,YND,OTTAWA/GATINEAU
154928,2021-07-24 15:30:00,SS4,ST-DOMINIQUE,QUEBEC,ST-DOMINIQUE,QUEBEC,45.63333333,72.81666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,132330,GLIDER,ASK 21,Alexander Schleicher GmbH & Co,L'ASSOCIATION DE VOL A VOILE CHAMPLAIN,PRIVATE,PLEASURE/TRAVEL,SS4,ST-DOMINIQUE,SS4,ST-DOMINIQUE
154926,2021-07-22 18:15:00,KX8,BIG RIVER,SASKATCHEWAN,BIG RIVER,CENTRAL,53.67616667,108.15650833,ENGINE (i),INCIDENT REPORTABLE,CANADA,Yes,MINOR,0,1,97672,HELICOPTER,AS 350 B2,AEROSPATIALE,REMOTE HELICOPTERS,COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,KX8,BIG RIVER,KX8,BIG RIVER
154925,2021-07-11 21:14:00,JJ7,CHURCHILL,MANITOBA,CHURCHILL,CENTRAL,64.97777778,89.54277778,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,132270,AEROPLANE,ATR 72-212A,ATR,NORTH STAR AIR LTD.,COMMERCIAL,AIR TRANSPORT,YIO,POND INLET,JJ7,CHURCHILL
154924,2021-07-21 08:44:00,AL4,FORT MACKAY/ALBIAN,ALBERTA,FORT MACKAY,WESTERN,57.22388889,111.41888889,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,49,127271,AEROPLANE,737-300,BOEING,CANADIAN NORTH INC,COMMERCIAL,AIR TRANSPORT,AL4,FORT MACKAY/ALBIAN,YEG,Edmonton Intl
154922,2021-07-16 09:10:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.19472222,123.18388889,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,132326,AEROPLANE,767-300,BOEING,CARGOJET AIRWAYS LTD.,COMMERCIAL,AIR TRANSPORT,YHM,HAMILTON,YVR,Vancouver Intl
154917,2021-07-13 14:30:00,YPW,POWELL RIVER,BRITISH COLUMBIA,POWELL RIVER,PACIFIC,50.1757,123.83681944,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,132320,AEROPLANE,UNKNOWN,UNKNOWN,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YCD,NANAIMO,YCD,NANAIMO
154916,2021-07-06 15:25:00,AJ8,PITT MEADOWS,BRITISH COLUMBIA,PITT MEADOWS,PACIFIC,49.21611111,122.71277778,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,3,132315,HELICOPTER,AS 350 B3,AEROSPATIALE,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,FERRY,AJ8,PITT MEADOWS,AJ8,PITT MEADOWS
154915,2021-07-13 20:10:00,YXS,PRINCE GEORGE,BRITISH COLUMBIA,PRINCE GEORGE,PACIFIC,53.88416666666666,122.6775,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,132314,AEROPLANE,695B,AERO COMMANDER,AIRSPRAY (1967) LTD.,COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,YXS,PRINCE GEORGE,YXS,PRINCE GEORGE
154911,2021-07-15 14:00:00,YYE,FORT NELSON,BRITISH COLUMBIA,FORT NELSON,WESTERN,58.83638889,122.59694444,COLLISION (x),INCIDENT REPORTABLE,CANADA,No,MINOR,0,3,132328,HELICOPTER,AS 350 D,AEROSPATIALE,TAIGA HELICOPTERS (1993),COMMERCIAL,PHOTO/SURVEY,YYE,FORT NELSON,YYE,FORT NELSON
154910,2021-07-04 18:30:00,YDO,DOLBEAU-ST-FÉLICIEN,QUEBEC,DOLBEAU-ST-FÉLICIEN,QUEBEC,48.78333333,72.38333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,DESTROYED,1,0,132311,AEROPLANE,UNKNOWN,UNKNOWN,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YDO,DOLBEAU-ST-FÉLICIEN,YDO,DOLBEAU-ST-FÉLICIEN
154907,2021-07-06 14:16:00,YXS,PRINCE GEORGE,BRITISH COLUMBIA,PRINCE GEORGE,PACIFIC,53.88416666666666,122.6775,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,6,87636,AEROPLANE,1900D,BEECH,CENTRAL MOUNTAIN AIR,COMMERCIAL,AIR TRANSPORT,YXS,PRINCE GEORGE,YXT,TERRACE
154904,2021-07-15 17:41:00,YEG,Edmonton Intl,ALBERTA,Edmonton,WESTERN,53.31,113.57944444444443,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,91284,AEROPLANE,100,BEECH,AIRCO AIRCRAFT CHARTERS,COMMERCIAL,AIR TRANSPORT,YEG,Edmonton Intl,YXJ,FORT ST. JOHN
154901,2021-07-12 17:10:00,YVC,LA RONGE (BARBER FIELD),SASKATCHEWAN,LA RONGE,CENTRAL,55.15138889,105.26694444,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,110856,AEROPLANE,340/580,CONVAIR,Saskatchewan Public Safety Agency (Air Operations),COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,YVC,LA RONGE (BARBER FIELD),JB7,BUFFALO NARROWS
154898,2021-07-14 17:40:00,YXS,PRINCE GEORGE,BRITISH COLUMBIA,PRINCE GEORGE,PACIFIC,53.95583333,122.70411111,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,No,UNKNOWN,2,0,132317,AEROPLANE,185 F,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YZY,MACKENZIE,YXS,PRINCE GEORGE
154895,2021-07-14 11:55:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.791111111111114,71.39333333333335,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,112275,AEROPLANE,B200,BEECH,SKY JET M.G. INC,COMMERCIAL,AIR TRANSPORT,YMT,CHIBOUGAMAU/CHAPAIS,YQB,Jean Lesage Intl
154894,2021-07-13 02:15:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.676666666666655,79.63055555555555,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,50149,AEROPLANE,DHC-8-100,DE HAVILLAND,VOYAGEUR AIRWAYS,COMMERCIAL,AIR TRANSPORT,YMX,MONTRÉAL INTL (MIRABEL),YHM,HAMILTON
154893,2021-07-10 10:50:00,AJ8,PITT MEADOWS,BRITISH COLUMBIA,PITT MEADOWS,PACIFIC,49.21611111,122.71277778,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,3,132305,AEROPLANE,PA-12,PIPER,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YHE,HOPE,AJ8,PITT MEADOWS
154888,2021-07-02 13:27:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.791111111111114,71.39333333333335,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,12,123899,AEROPLANE,BA 32-12,BRITISH AEROSPACE,PASCAN AVIATION,COMMERCIAL,AIR TRANSPORT,YVB,BONAVENTURE,YQB,Jean Lesage Intl
154887,2021-07-07 20:20:00,YWG,James Armstrong Richardson Intl,MANITOBA,Winnipeg,CENTRAL,49.91,97.24,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,67,113828,AEROPLANE,DHC-8-100,DE HAVILLAND,PERIMETER AVIATION,COMMERCIAL,AIR TRANSPORT,JF9,ISLAND LAKE,YWG,James Armstrong Richardson Intl
154885,2021-07-10 13:00:00,YMM,FORT MCMURRAY,ALBERTA,FORT MCMURRAY,WESTERN,56.65333333,111.22333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,34535,AEROPLANE,PA-22-160,PIPER,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YMM,FORT MCMURRAY,ZVL,VILLENEUVE
154884,2021-07-11 12:30:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,51.1225,114.01333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,87448,AEROPLANE,35A,LEARJET,SUNWEST AVIATION LTD.,COMMERCIAL,BUSINESS,YYC,Calgary Intl,YYC,Calgary Intl
154877,2021-07-10 17:15:00,YSM,FORT SMITH,NORTHWEST TERRITORIES,FORT SMITH,WESTERN,60.12987778,111.45212778,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,1,4,122411,AEROPLANE,DHC-3T (TURBINE OTTER),DE HAVILLAND,NORTHWESTERN AIR LEASE,COMMERCIAL,AIR TRANSPORT,YSM,FORT SMITH,YSM,FORT SMITH
154870,2021-07-06 21:55:00,KG4,PICKLE LAKE,ONTARIO,PICKLE LAKE,CENTRAL,51.44638889,90.21416667,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,1,49371,AEROPLANE,337,CESSNA,Mag Aerospace Canada Corp.,COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,KG4,PICKLE LAKE,KG4,PICKLE LAKE
154869,2021-07-06 18:00:00,YXE,John G. Diefenbaker Intl,SASKATCHEWAN,Saskatoon,CENTRAL,52.17083333,106.7,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,No,NONE,2,8,129850,AEROPLANE,ATR 42-300,ATR,TRANSWEST AIR,COMMERCIAL,AIR TRANSPORT,YXE,John G. Diefenbaker Intl,JB7,BUFFALO NARROWS
154862,2021-07-05 13:47:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.676666666666655,79.63055555555555,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,7,130504,AEROPLANE,PC-12/47,PILATUS,PRIVATE AIR INC,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YMT,CHIBOUGAMAU/CHAPAIS
154860,2021-07-02 18:00:00,YSF,STONY RAPIDS,SASKATCHEWAN,STONY RAPIDS,CENTRAL,59.25,105.83333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,59385,AEROPLANE,337,CESSNA,CANWEST AVIATION,COMMERCIAL,FIRE FIGHTING / FIRE MANAGEMENT,YSF,STONY RAPIDS,YSF,STONY RAPIDS
154859,2021-06-30 11:00:00,YOD,Group Captain R.W. McNair,ALBERTA,Cold Lake,WESTERN,54.405,110.27944444,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,MINOR,0,2,132291,AEROPLANE,Alpha Jet Model A,DASSAULT-BREGUET / DORNIER,TOP ACES INC.,COMMERCIAL,OTHER,YOD,Group Captain R.W. McNair,YOD,Group Captain R.W. McNair
154858,2021-06-26 06:55:00,KE6,THUNDER BAY,ONTARIO,THUNDER BAY,ONTARIO,46.74166667,85.51666667,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,131537,AEROPLANE,MU-2B-60,MITSUBISHI,THUNDER AIRLINES,COMMERCIAL,AIR TRANSPORT,KE6,THUNDER BAY,YKZ,Buttonville Municipal
154852,2021-06-26 19:20:00,YPX,PUVIRNITUQ,QUEBEC,PUVIRNITUQ,QUEBEC,60.05222222,77.28805556,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,126612,AEROPLANE,737-200,BOEING,AIR INUIT,COMMERCIAL,AIR TRANSPORT,YPX,PUVIRNITUQ,YUL,Pierre Elliott Trudeau Intl
154850,2021-06-28 13:24:00,YYJ,Victoria Intl,BRITISH COLUMBIA,Victoria,PACIFIC,48.64722222,123.42583333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,2,0,132341,AEROPLANE,G36,BEECH,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YYJ,Victoria Intl,AP3,SECHELT
154849,2021-06-25 10:35:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.19472222,123.18388889,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,Yes,NONE,0,147,132316,AEROPLANE,737-800,BOEING,FLAIR AIRLINES,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YXE,John G. Diefenbaker Intl
154848,2021-06-28 08:25:00,AJ8,PITT MEADOWS,BRITISH COLUMBIA,PITT MEADOWS,PACIFIC,49.21611111,122.71277778,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,1,2,132323,AEROPLANE,180H,CESSNA,FORT LANGLEY AIR,COMMERCIAL,TRAINING,AJ8,PITT MEADOWS,AJ8,PITT MEADOWS
154846,2021-06-22 13:00:00,AM9,VANCOUVER INTL,BRITISH COLUMBIA,VANCOUVER,PACIFIC,49.18333333,123.16666667,INCORRECT / CONTAMINATED FUEL(ix),INCIDENT REPORTABLE,CANADA,No,NONE,0,28,67431,AEROPLANE,DHC-2 MK I,DE HAVILLAND,HARBOUR AIR,COMMERCIAL,AIR TRANSPORT,AM9,VANCOUVER INTL,AM9,VANCOUVER INTL
154845,2021-06-23 15:35:00,KQ3,NORTH SPIRIT LAKE,ONTARIO,NORTH SPIRIT LAKE,CENTRAL,52.48333333,92.96666667,SLUNG LOAD RELEASED (xii),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,132284,HELICOPTER,AS 332 L,AEROSPATIALE,VAL AIR AVIATION,COMMERCIAL,CONSTRUCTION,KQ3,NORTH SPIRIT LAKE,KQ3,NORTH SPIRIT LAKE
154842,2021-06-18 16:49:00,KD6,THOMPSON,MANITOBA,THOMPSON,CENTRAL,55.80472222,97.8625,DANGEROUS GOODS RELEASED (xii),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,87758,AEROPLANE,ATR 72-200,ATR,CALM AIR,COMMERCIAL,AIR TRANSPORT,KD6,THOMPSON,YRT,RANKIN INLET
154841,2021-06-24 11:10:00,NV8,Edenvale,ONTARIO,Edenvale,ONTARIO,44.43888889,79.96527778,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,51006,AEROPLANE,108,STINSON,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,NV8,Edenvale,YKZ,Buttonville Municipal
154840,2021-06-26 11:26:00,YGP,Gaspé (Michel-Pouliot),QUEBEC,GASPÉ,QUEBEC,48.77527777777777,64.47972222222222,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,132289,AEROPLANE,S2R-T34,THRUSH AIRCRAFT INC,PRECISION WEST AG CORP.,COMMERCIAL,APPLICATION,YGP,Gaspé (Michel-Pouliot),YGP,Gaspé (Michel-Pouliot)
154834,2021-06-22 15:45:00,AJ8,PITT MEADOWS,BRITISH COLUMBIA,PITT MEADOWS,PACIFIC,49.21611111,122.71277778,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,42903,AEROPLANE,172M,CESSNA,Canadian Aviation College Corp.,COMMERCIAL,TRAINING,AJ8,PITT MEADOWS,AJ8,PITT MEADOWS
154828,2021-06-16 17:58:00,YHU,St-Hubert,QUEBEC,Montreal,QUEBEC,45.51805556,73.41694444,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,129309,AEROPLANE,B100,BEECH,MAX AVIATION,COMMERCIAL,AIR TRANSPORT,YHU,St-Hubert,YHU,St-Hubert
154825,2021-06-21 08:15:00,KA6,SIOUX LOOKOUT,ONTARIO,SIOUX LOOKOUT,CENTRAL,49.92275,91.75208333,SLUNG LOAD RELEASED (xii),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,132284,HELICOPTER,AS 332 L,AEROSPATIALE,VAL AIR AVIATION,COMMERCIAL,HELISLINGING,KA6,SIOUX LOOKOUT,KA6,SIOUX LOOKOUT
